ma1,mh1,mh2,xsec_8_ggf_h1_2a1_4tau,xsec_8_ggf_h2_2a1_4tau,xsec_8_ggf_h2_2h1_4tau,xsec_8_ggf_h1_2a1_4b,xsec_8_ggf_h2_2a1_4b,xsec_8_ggf_h2_2h1_4b,xsec_8_ggf_h1_2a1_2b2tau,xsec_8_ggf_h2_2a1_2b2tau,xsec_8_ggf_h2_2h1_2b2tau,xsec_8_ggf_h1_2a1_2tau2mu,xsec_8_ggf_h2_2a1_2tau2mu,xsec_8_ggf_h2_2h1_2tau2mu,xsec_8_ggf_h1_2a1_4mu,xsec_8_ggf_h2_2a1_4mu,xsec_8_ggf_h2_2h1_4mu
53.6665994,122.128373,1237.05991,0.00315360041105,5.31683431063e-07,3.64864610603e-10,0.28390801418,4.78656669871e-05,3.06949444662e-08,0.0598442120917,1.0089476112e-05,6.6931304963e-09,,,,,,
10.6732593,122.189992,296.49277,0.00292011293923,2.43231440661e-06,1.72031471575e-08,0.588896345495,0.000490522488326,1.44737377141e-06,0.0829371771486,6.90827016009e-05,3.15590772879e-07,,,,,,
59.8601019,122.279988,507.436053,0.0226417043356,2.75702220086e-05,2.91466311933e-07,2.20998765663,0.00269104522462,2.45425765631e-05,0.447382999708,0.000544766791491,5.3491435861e-06,,,,,,
36.9950849,122.2159,238.820846,0.000659626346427,0.000178418011096,,0.0740108660669,0.0200187145263,,0.0139741929541,0.0037797879467,,,,,,,
38.3340561,122.145614,806.162415,0.00243032454787,4.40200943993e-07,2.99277918952e-10,0.223140861188,4.04171606728e-05,2.51300040309e-08,0.0465748735941,8.43603515443e-06,5.48483557078e-09,,,,,,
53.2695416,122.251202,1191.32122,0.000596189017698,4.81769984579e-08,4.10922694992e-12,0.0562873441929,4.5484824676e-06,3.44814452118e-10,0.0115858355664,9.36231238161e-07,7.52840179418e-11,,,,,,
36.9451637,122.186791,950.773958,0.0052587203773,2.92112744413e-07,1.24350826931e-10,0.600755070471,3.33708962951e-05,1.04515781325e-08,0.112413574462,6.24437798353e-06,2.28005472172e-09,,,,,,
22.7762544,122.185458,250.083394,2.48375725993e-05,8.74455799355e-05,1.22389363673e-05,0.00375354134166,0.0132150836448,0.00103167138892,0.000610668013172,0.00214997735171,0.000224735938211,,,,,,
50.7755476,122.193185,378.59995,1.10262966039e-05,2.14175107585e-06,7.80896998957e-08,0.00107540148583,0.000208886298998,6.56496614361e-06,0.000217786094607,4.23028346855e-05,1.43200032958e-06,,,,,,
48.9894432,122.304321,279.346715,0.0101244261399,2.26653593145e-05,1.89449027412e-07,1.08924284527,0.00243846714151,1.59441560043e-05,0.210028176542,0.000470186065037,3.47597747284e-06,,,,,,
34.1814539,122.116978,1291.25801,0.00233394323197,9.01611514217e-08,2.52996820594e-11,0.281426648106,1.08716228769e-05,2.12629607455e-09,0.0512575387877,1.98009902419e-06,4.63873321717e-10,,,,,,
53.8393446,122.331208,385.26761,4.18244333282e-07,3.08935938152e-08,8.65021014884e-11,3.83352660776e-05,2.83163224162e-06,7.26371100559e-09,8.00837256921e-06,5.91537982912e-07,1.58534067833e-09,,,,,,
49.1344486,122.420853,242.777987,0.000324076408919,0.000111102436651,,0.0164036974161,0.0056236452357,,0.00461131276389,0.00158088669872,,,,,,,
37.7523695,122.133125,571.755009,0.00911098444117,3.07282832879e-06,6.25541468472e-09,1.08121859914,0.000364658634038,5.26552276542e-07,0.19850406378,6.69487380317e-05,1.14783323579e-07,,,,,,
53.5115864,127.870411,250.417669,0.00120148048711,0.000207602031515,,0.100650425304,0.0173912377189,,0.021993591978,0.00380024014032,,,,,,,
