ma1,mh1,mh2,xsec_8_ggf_h1_2a1_4tau,xsec_8_ggf_h2_2a1_4tau,xsec_8_ggf_h2_2h1_4tau,xsec_8_ggf_h1_2a1_4b,xsec_8_ggf_h2_2a1_4b,xsec_8_ggf_h2_2h1_4b,xsec_8_ggf_h1_2a1_2b2tau,xsec_8_ggf_h2_2a1_2b2tau,xsec_8_ggf_h2_2h1_2b2tau,xsec_8_ggf_h1_2a1_2tau2mu,xsec_8_ggf_h2_2a1_2tau2mu,xsec_8_ggf_h2_2h1_2tau2mu,xsec_8_ggf_h1_2a1_4mu,xsec_8_ggf_h2_2a1_4mu,xsec_8_ggf_h2_2h1_4mu
6.87463808,122.523159,136.85131,3.19640916585,2.21222983314,,,,,,,,,,,,,
23.1956617,122.168467,139.074916,0.0298426197618,0.0175390906021,,4.57237642042,2.68727494251,,0.738787360266,0.434199763656,,,,,,,
26.7488963,122.713169,139.354536,0.0037332099527,0.00444923177668,,0.564124562738,0.672322468422,,0.0917822517087,0.109385894715,,,,,,,
6.71551775,122.309375,148.002938,1.07616206848,0.714965422056,,,,,,,,,,,,,
33.6340582,122.719323,138.40544,0.00172967978329,0.0027653550794,,0.203659279032,0.325603748842,,0.0375374659572,0.0600136644684,,,,,,,
31.8634204,122.290135,139.726414,0.0073363938582,0.00861631601155,,0.67348900381,0.790987261493,,0.140584218049,0.165110825885,,,,,,,
28.3817258,122.176237,150.439557,0.0207967758663,0.00918835107133,,2.90303343882,1.28260700501,,0.4914213498,0.21711787995,,,,,,,
25.081606,123.399158,139.036495,0.0144108564386,0.0111951648887,,2.2085259501,1.71570734035,,0.356801067306,0.277183163817,,,,,,,
49.6105424,122.682434,151.278562,0.00826861999413,0.000314825965634,,0.901328922154,0.0343179089706,,0.172658580407,0.00657393910231,,,,,,,
22.3889862,122.719498,135.519154,0.0115229159021,0.00768720483769,,1.68450791278,1.12377435419,,0.278642731937,0.185889038428,,,,,,,
