,m_a,br_4tau,xsec_br_4tau,xsec_br_2tau2mu,xsec_br_4mu,br_2tau2mu,br_4mu
46,6.38281630292,0.0845966705281,1.63017784108,0.013971006177,2.99336993607e-05,0.000725013294082,1.55338346449e-06
47,6.47865579515,0.0799168930075,1.53999852825,0.0131122700724,2.7911004994e-05,0.000680449925916,1.44841748801e-06
48,6.55019399543,0.0721714729027,1.39074428284,0.0117866923027,2.49733393033e-05,0.000611660212904,1.29596986525e-06
49,6.64533816804,0.0682668797529,1.31550277284,0.0110837426636,2.33464637948e-05,0.000575181248758,1.21154456642e-06
50,6.72483750334,0.0756657246091,1.45807851322,0.0122278171364,2.5636395874e-05,0.000634552005001,1.33037861308e-06
51,6.75972881236,0.0864367011909,1.66563523195,0.0139407687303,2.91698069699e-05,0.000723444147916,1.5137419289e-06
52,6.78819396802,0.0968975888415,1.86721653698,0.0156031117073,3.25962589406e-05,0.000809710000378,1.69155469334e-06
53,6.80151869766,0.106620719219,2.05458125936,0.0171561741648,3.58143916958e-05,0.000890304834709,1.85855691208e-06
54,6.82518674052,0.118245307987,2.27858708491,0.0190020806993,3.96165537512e-05,0.000986096559385,2.05586682673e-06
55,6.84663511025,0.130680388734,2.5182110909,0.0209761119571,4.3681531944e-05,0.00108853720587,2.26681535776e-06
56,6.88201814085,0.145859955247,2.81072133761,0.0233686785915,4.85725080432e-05,0.0012126973841,2.52062833644e-06
57,6.94710313747,0.160774838717,3.09813114207,0.0256716893309,5.31800949412e-05,0.00133221013653,2.75973507738e-06
58,7.03957304467,0.153457516318,2.95712633944,0.0243911953466,5.02963301315e-05,0.00126576000761,2.61008459427e-06
59,7.07912552802,0.141011554998,2.71729266481,0.0223705632684,4.6042344594e-05,0.00116090105181,2.3893276904e-06
60,7.11810256045,0.128443955944,2.47511503104,0.020339558269,4.17856973707e-05,0.00105550380223,2.16843266065e-06
61,7.15168220798,0.117452601734,2.26331163541,0.0185702942697,3.80919516194e-05,0.000963689375697,1.97674891642e-06
62,7.18622549153,0.107297942696,2.06763135576,0.0169382482074,3.4689966799e-05,0.000878995755443,1.80020585361e-06
63,7.24045532569,0.0974419546734,1.87770646656,0.0153454895073,3.13526171973e-05,0.000796340918906,1.62701697962e-06
64,7.31368035311,0.0891263590108,1.71746493814,0.0139919331229,2.84975530167e-05,0.00072609927986,1.47885589085e-06
65,7.43191275542,0.0814915138697,1.57034147227,0.0127316362465,2.58056232316e-05,0.000660697262402,1.33916052058e-06
66,7.56127698375,0.07767878537,1.49687019408,0.0120756418442,2.43543372242e-05,0.0006266549997,1.26384728719e-06
67,7.67481134105,0.0707401808074,1.36316328416,0.0109516787928,2.19964970033e-05,0.000568327908291,1.14148920619e-06
68,7.79514421233,0.0686826166362,1.32351402258,0.0105891390131,2.11803318905e-05,0.000549514219675,1.09913502286e-06
69,7.88843493592,0.0752832708254,1.45070862881,0.0115713030585,2.30740776978e-05,0.000600482774183,1.19740932526e-06
70,7.93186795361,0.0845044253516,1.62840027653,0.0129706775997,2.58287964912e-05,0.000673102106885,1.34036307687e-06
71,7.96928653924,0.0929863828657,1.79184759782,0.0142558893522,2.83548642014e-05,0.000739797060313,1.47145117807e-06
72,8.01316471863,0.102060620108,1.96670814948,0.0156259958948,3.10381268018e-05,0.000810897555515,1.61069677228e-06
73,8.08894725625,0.11313832922,2.18017560406,0.0172827977971,3.42512661755e-05,0.000896875858699,1.7774398638e-06
74,8.2297482121,0.116511727458,2.24518098811,0.0177266338417,3.49897791116e-05,0.000919908346741,1.81576435452e-06
75,8.34240636753,0.12145988092,2.34053190533,0.0184231492289,3.62537706426e-05,0.000956053410943,1.88135810288e-06
76,8.38121379729,0.134644041772,2.59459068495,0.0204021375075,4.01072139518e-05,0.00105875129774,2.0813292139e-06
77,8.42004449643,0.149575280258,2.88231565057,0.022641885961,4.44655497543e-05,0.00117498110851,2.30750128461e-06
78,8.45384326233,0.166209630628,3.20285958221,0.025138261977,4.93256259763e-05,0.0013045283849,2.55971074086e-06
79,8.47684689157,0.182159842452,3.51022016405,0.0275346951984,5.3996573166e-05,0.00142888921631,2.80210550939e-06
80,8.51874537681,0.201861674349,3.88987446471,0.0304810207897,5.97122501518e-05,0.00158178623714,3.09871562801e-06
81,8.57237036865,0.222641604291,4.29030371468,0.0335748779393,6.5687216081e-05,0.00174233928071,3.40878132232e-06
82,8.69231577141,0.235022225708,4.5288782894,0.035341955947,6.89494048165e-05,0.0018340402671,3.57806978809e-06
83,8.77924207949,0.220308810083,4.2453507703,0.0330643530109,6.4379335135e-05,0.00171584603066,3.34090997068e-06
84,8.81097696017,0.202028719546,3.89309342564,0.0302995921094,5.89547425158e-05,0.00157237115254,3.05940542376e-06
85,8.83789543336,0.181714587881,3.50164010846,0.0272369254598,5.29644741838e-05,0.00141343671302,2.74854562449e-06
86,8.88036214382,0.161453917423,3.11121698874,0.0241779401217,4.69730004886e-05,0.00125469331197,2.43762327393e-06
87,8.91992267963,0.142562932719,2.7471877135,0.0213310730522,4.14073158636e-05,0.0011069576052,2.14879687927e-06
88,8.99654834755,0.124847898975,2.40581901325,0.0186507537327,3.6146797918e-05,0.000967864750009,1.87580684577e-06
89,9.1366583324,0.124747432613,2.40388302646,0.018583752882,3.59164596798e-05,0.000964387798755,1.86385364192e-06
90,9.2056068321,0.138969013056,2.67793288159,0.020674990058,3.9905333031e-05,0.00107291074509,2.07085277794e-06
91,9.259144917,0.153197303876,2.95211204569,0.0227689095767,4.39027410959e-05,0.00118157288929,2.27829481556e-06
92,9.29553064548,0.169002090347,3.25667028098,0.0251010276243,4.83670078205e-05,0.00130259614034,2.50996407994e-06
93,9.34487829322,0.190658533293,3.67398993656,0.0282921613128,5.44671056243e-05,0.00146819726584,2.82652338476e-06
94,9.41994556096,0.212270338619,4.0904494252,0.0314571675178,6.04795027011e-05,0.00163244252817,3.13853153612e-06
95,9.50967173843,0.215458945803,4.15189388561,0.0318802678584,6.11980644693e-05,0.00165439895477,3.17582067822e-06
96,9.62761626761,0.196007693883,3.77706826113,0.0289452658159,5.54549425129e-05,0.00150208955972,2.87778632657e-06
97,9.75073788761,0.208402767491,4.01592132956,0.0307152218378,5.87302872194e-05,0.00159393989817,3.04775751009e-06
98,9.78751984359,0.234762249483,4.52386854754,0.0345804071441,6.60830739049e-05,0.00179452034998,3.42932402205e-06
99,9.81827744077,0.256750605526,4.94758416849,0.0378014109936,7.22042629516e-05,0.00196167156168,3.74697783869e-06
100,9.85244325309,0.281589221184,5.42622429222,0.041436873663,7.91072395138e-05,0.00215033075573,4.10520184296e-06
101,9.88977509622,0.309400579647,5.9621491698,0.0455038902293,8.68228874785e-05,0.00236138506639,4.50559872748e-06
102,9.92557990226,0.342337431155,6.59684229836,0.0503212052104,9.59634768917e-05,0.00261137546499,4.97994171727e-06
103,9.98134767843,0.379421097919,7.31144455689,0.0557268019717,0.000106185461499,0.00289189423828,5.51040277628e-06
104,10.0823321642,0.414353065427,7.98458357078,0.0607698935628,0.000115628446083,0.00315360111898,6.00043830219e-06
105,10.1976613949,0.392650970097,7.56638419377,0.0574957582183,0.000109225296008,0.00298369269425,5.66815236159e-06
106,10.227033493,0.361242121798,6.96113568704,0.0528757022663,0.000100408899347,0.00274393888253,5.21063307456e-06
107,10.2873765496,0.324670729799,6.25640496322,0.0474847166409,9.00995990396e-05,0.00246417834151,4.67564084274e-06
108,10.3197049626,0.291349356602,5.61430210172,0.0425933276791,8.07843757743e-05,0.00221034393768,4.19223538009e-06
109,10.3757104318,0.260285997656,5.01571117482,0.0380246594911,7.20672841305e-05,0.00197325684956,3.73986944113e-06
110,10.4277474337,0.232315674817,4.47672305372,0.0339161966098,6.42383043732e-05,0.00176005171821,3.33359130115e-06
111,10.5034544478,0.206838193608,3.98577199082,0.0301683559021,5.70861617229e-05,0.00156556076295,2.96243703804e-06
112,10.5760234208,0.18576358748,3.57966433075,0.0270707047474,5.11795930994e-05,0.00140481083277,2.65592076281e-06
113,10.6444541425,0.168703039893,3.25090757874,0.0245645865795,4.64038810091e-05,0.00127475799582,2.40808931028e-06
114,10.7114603437,0.154740301465,2.98184560922,0.022513964145,4.24970511513e-05,0.0011683427164,2.20534775046e-06
115,10.7873466349,0.140927331414,2.71566967636,0.0204865648783,3.8636818035e-05,0.0010631325832,2.00502428827e-06
116,10.9112158235,0.130370028262,2.51223044462,0.0189259736192,3.56448667162e-05,0.00098214704822,1.84975955974e-06
117,11.0905051344,0.131054871946,2.52542738239,0.018989448215,3.56968434359e-05,0.000985441007527,1.8524568467e-06
118,11.19246402,0.144754110909,2.78941171722,0.0209527894082,3.93469509427e-05,0.00108732690235,2.04187602193e-06
119,11.2386508132,0.159363642652,3.0709373939,0.0230569280401,4.3278473513e-05,0.00119651935859,2.24589898874e-06
120,11.2907202006,0.177010419863,3.41099079076,0.0255970609472,4.80219362442e-05,0.00132833736104,2.49205688864e-06
121,11.3249325408,0.194566960789,3.7493053344,0.0281265835236,5.2750085026e-05,0.00145960474954,2.73742008438e-06
122,11.3643412377,0.21332779421,4.11082659443,0.0308270444152,5.77929186227e-05,0.00159974283421,2.99911357668e-06
