,m_a,xsec_br_2b2mu,br_2b2mu,xsec_br_4tau_type1_tb1,br_4tau_type1_tb1,xsec_br_4tau_type2_tb0p5,br_4tau_type2_tb0p5,xsec_br_4tau_type2_tb5,br_4tau_type2_tb5,xsec_br_4tau_type3_tb0p5,br_4tau_type3_tb0p5,xsec_br_4tau_type3_tb5,br_4tau_type3_tb5,xsec_br_4tau_type4_tb0p5,br_4tau_type4_tb0p5,xsec_br_4tau_type4_tb5,br_4tau_type4_tb5,xsec_br_2tau2mu_type1_tb1,xsec_br_4mu_type1_tb1,br_2tau2mu_type1_tb1,br_4mu_type1_tb1,xsec_br_2tau2mu_type2_tb0p5,xsec_br_4mu_type2_tb0p5,br_2tau2mu_type2_tb0p5,br_4mu_type2_tb0p5,xsec_br_2tau2mu_type2_tb5,xsec_br_4mu_type2_tb5,br_2tau2mu_type2_tb5,br_4mu_type2_tb5,xsec_br_2tau2mu_type3_tb0p5,xsec_br_4mu_type3_tb0p5,br_2tau2mu_type3_tb0p5,br_4mu_type3_tb0p5,xsec_br_2tau2mu_type3_tb5,xsec_br_4mu_type3_tb5,br_2tau2mu_type3_tb5,br_4mu_type3_tb5,xsec_br_2tau2mu_type4_tb0p5,xsec_br_4mu_type4_tb0p5,br_2tau2mu_type4_tb0p5,br_4mu_type4_tb0p5,xsec_br_2tau2mu_type4_tb5,xsec_br_4mu_type4_tb5,br_2tau2mu_type4_tb5,br_4mu_type4_tb5
22,38.5275590551,0.00884215174038,0.000458855824617,0.0986493412487,0.00511932232738,0.0986493412487,0.00511932232738,0.0986493412487,0.00511932232738,0.00616558382804,0.000319957645461,61.6558382804,3.19957645461,1.57838945998,0.0819091572381,0.000157838945998,8.19091572381e-06,0.000705824924008,1.26252445542e-06,3.66281745723e-05,6.55176157458e-08,0.000705824924008,1.26252445542e-06,3.66281745723e-05,6.55176157458e-08,0.000705824924008,1.26252445542e-06,3.66281745723e-05,6.55176157458e-08,4.41140577505e-05,7.89077784638e-08,2.28926091077e-06,4.09485098411e-09,0.441140577505,0.000789077784638,0.0228926091077,4.09485098411e-05,0.0112931987841,2.02003912867e-05,0.000586050793156,1.04828185193e-06,1.12931987841e-06,2.02003912867e-09,5.86050793156e-08,1.04828185193e-10
23,39.0,0.0122351166385,0.000634930806355,0.136901458401,0.00710438289573,0.136901458401,0.00710438289573,0.136901458401,0.00710438289573,0.00855634115004,0.000444023930983,85.5634115004,4.44023930983,2.19042333441,0.113670126332,0.000219042333441,1.13670126332e-05,0.000979413782625,1.751718661e-06,5.08258319992e-05,9.09039263624e-08,0.000979413782625,1.751718661e-06,5.08258319992e-05,9.09039263624e-08,0.000979413782625,1.751718661e-06,5.08258319992e-05,9.09039263624e-08,6.12133614141e-05,1.09482416313e-07,3.17661449995e-06,5.68149539765e-09,0.612133614141,0.00109482416313,0.0317661449995,5.68149539765e-05,0.015670620522,2.80274985761e-05,0.000813213311988,1.4544628218e-06,1.5670620522e-06,2.80274985761e-09,8.13213311988e-08,1.4544628218e-10
24,39.5196850394,0.0134692471852,0.000698974944744,0.151186791877,0.00784570793344,0.151186791877,0.00784570793344,0.151186791877,0.00784570793344,0.00944917449234,0.00049035674584,94.4917449234,4.9035674584,2.41898867004,0.125531326935,0.000241898867004,1.25531326935e-05,0.00108149547377,1.93408505672e-06,5.61232731586e-05,1.00367672897e-07,0.00108149547377,1.93408505672e-06,5.61232731586e-05,1.00367672897e-07,0.00108149547377,1.93408505672e-06,5.61232731586e-05,1.00367672897e-07,6.75934671104e-05,1.20880316045e-07,3.50770457241e-06,6.27297955605e-09,0.675934671104,0.00120880316045,0.0350770457241,6.27297955605e-05,0.0173039275803,3.09453609076e-05,0.000897972370537,1.60588276635e-06,1.73039275803e-06,3.09453609076e-09,8.97972370537e-08,1.60588276635e-10
25,40.0157480315,0.011030458459,0.000572416111004,0.1241805877,0.00644424430203,0.1241805877,0.00644424430203,0.1241805877,0.00644424430203,0.00776128673126,0.000402765268877,77.6128673126,4.02765268877,1.9868894032,0.103107908832,0.00019868894032,1.03107908832e-05,0.00088822123015,1.58828559338e-06,4.60934732823e-05,8.24227085306e-08,0.00088822123015,1.58828559338e-06,4.60934732823e-05,8.24227085306e-08,0.00088822123015,1.58828559338e-06,4.60934732823e-05,8.24227085306e-08,5.55138268844e-05,9.92678495865e-08,2.88084208014e-06,5.15141928316e-09,0.555138268844,0.000992678495865,0.0288084208014,5.15141928316e-05,0.0142115396824,2.54125694942e-05,0.000737495572517,1.31876333649e-06,1.42115396824e-06,2.54125694942e-09,7.37495572517e-08,1.31876333649e-10
26,40.5118110236,0.00710568842446,0.000368743561207,0.0802302490939,0.0041634794548,0.0802302490939,0.0041634794548,0.0802302490939,0.0041634794548,0.00501439056837,0.000260217465925,50.1439056837,2.60217465925,1.2836839855,0.0666156712767,0.00012836839855,6.66156712767e-06,0.000573804244455,1.02595752436e-06,2.97770754777e-05,5.32411792608e-08,0.000573804244455,1.02595752436e-06,2.97770754777e-05,5.32411792608e-08,0.000573804244455,1.02595752436e-06,2.97770754777e-05,5.32411792608e-08,3.58627652785e-05,6.41223452722e-08,1.86106721736e-06,3.3275737038e-09,0.358627652785,0.000641223452722,0.0186106721736,3.3275737038e-05,0.00918086791129,1.64153203897e-05,0.000476433207643,8.51858868172e-07,9.18086791129e-07,1.64153203897e-09,4.76433207643e-08,8.51858868172e-11
27,41.031496063,0.00564823018618,0.00029311002523,0.0639673169977,0.00331952864544,0.0639673169977,0.00331952864544,0.0639673169977,0.00331952864544,0.00399795731236,0.00020747054034,39.9795731236,2.0747054034,1.02347707196,0.0531124583271,0.000102347707196,5.31124583271e-06,0.000457447819639,8.17833690368e-07,2.37388593482e-05,4.24407727228e-08,0.000457447819639,8.17833690368e-07,2.37388593482e-05,4.24407727228e-08,0.000457447819639,8.17833690368e-07,2.37388593482e-05,4.24407727228e-08,2.85904887274e-05,5.1114605648e-08,1.48367870926e-06,2.65254829517e-09,0.285904887274,0.00051114605648,0.0148367870926,2.65254829517e-05,0.00731916511423,1.30853390459e-05,0.000379821749571,6.79052363564e-07,7.31916511423e-07,1.30853390459e-09,3.79821749571e-08,6.79052363564e-11
28,41.5275590551,0.00606925454412,0.000314958720504,0.0689315087339,0.00357714108635,0.0689315087339,0.00357714108635,0.0689315087339,0.00357714108635,0.00430821929587,0.000223571317897,43.0821929587,2.23571317897,1.10290413974,0.0572342573816,0.000110290413974,5.72342573816e-06,0.000492904082306,8.81144337389e-07,2.55788314637e-05,4.57262240472e-08,0.000492904082306,8.81144337389e-07,2.55788314637e-05,4.57262240472e-08,0.000492904082306,8.81144337389e-07,2.55788314637e-05,4.57262240472e-08,3.08065051441e-05,5.50715210868e-08,1.59867696648e-06,2.85788900295e-09,0.308065051441,0.000550715210868,0.0159867696648,2.85788900295e-05,0.0078864653169,1.40983093982e-05,0.00040926130342,7.31619584755e-07,7.8864653169e-07,1.40983093982e-09,4.0926130342e-08,7.31619584755e-11
29,42.0236220472,0.00721925086467,0.00037463678592,0.0822232579305,0.00426690492634,0.0822232579305,0.00426690492634,0.0822232579305,0.00426690492634,0.00513895362066,0.000266681557896,51.3895362066,2.66681557896,1.31557212689,0.0682704788214,0.000131557212689,6.82704788214e-06,0.000587897872221,1.05087026731e-06,3.05084521132e-05,5.45340045309e-08,0.000587897872221,1.05087026731e-06,3.05084521132e-05,5.45340045309e-08,0.000587897872221,1.05087026731e-06,3.05084521132e-05,5.45340045309e-08,3.67436170138e-05,6.56793917069e-08,1.90677825707e-06,3.40837528318e-09,0.367436170138,0.000656793917069,0.0190677825707,3.40837528318e-05,0.00940636595554,1.6813924277e-05,0.000488135233811,8.72544072494e-07,9.40636595554e-07,1.6813924277e-09,4.88135233811e-08,8.72544072494e-11
30,42.5196850394,0.00755616307307,0.00039212055387,0.0862994031192,0.00447843295896,0.0862994031192,0.00447843295896,0.0862994031192,0.00447843295896,0.00539371269495,0.000279902059935,53.9371269495,2.79902059935,1.38079044991,0.0716549273434,0.000138079044991,7.16549273434e-06,0.000616991078718,1.10278280457e-06,3.20182189267e-05,5.72279607975e-08,0.000616991078718,1.10278280457e-06,3.20182189267e-05,5.72279607975e-08,0.000616991078718,1.10278280457e-06,3.20182189267e-05,5.72279607975e-08,3.85619424199e-05,6.89239252854e-08,2.00113868292e-06,3.57674754984e-09,0.385619424199,0.000689239252854,0.0200113868292,3.57674754984e-05,0.00987185725948,1.76445248731e-05,0.000512291502827,9.15647372759e-07,9.87185725948e-07,1.76445248731e-09,5.12291502827e-08,9.15647372759e-11
31,43.0157480315,0.00668746780484,0.00034704036351,0.0765872136648,0.00397442727892,0.0765872136648,0.00397442727892,0.0765872136648,0.00397442727892,0.00478670085405,0.000248401704932,47.8670085405,2.48401704932,1.22539541864,0.0635908364627,0.000122539541864,6.35908364627e-06,0.000547510553861,9.785177977e-07,2.8412587123e-05,5.07793356357e-08,0.000547510553861,9.785177977e-07,2.8412587123e-05,5.07793356357e-08,0.000547510553861,9.785177977e-07,2.8412587123e-05,5.07793356357e-08,3.42194096163e-05,6.11573623562e-08,1.77578669519e-06,3.17370847723e-09,0.342194096163,0.000611573623562,0.0177578669519,3.17370847723e-05,0.00876016886177,1.56562847632e-05,0.000454601393968,8.12469370171e-07,8.76016886177e-07,1.56562847632e-09,4.54601393968e-08,8.12469370171e-11
32,43.5118110236,0.00506176319082,0.000262675827235,0.0581258092055,0.00301638864585,0.0581258092055,0.00301638864585,0.0581258092055,0.00301638864585,0.00363286307534,0.000188524290365,36.3286307534,1.88524290365,0.930012947288,0.0482622183336,9.30012947288e-05,4.82622183336e-06,0.000415500510265,7.42530196096e-07,2.15620399722e-05,3.85329629526e-08,0.000415500510265,7.42530196096e-07,2.15620399722e-05,3.85329629526e-08,0.000415500510265,7.42530196096e-07,2.15620399722e-05,3.85329629526e-08,2.59687818916e-05,4.6408137256e-08,1.34762749826e-06,2.40831018454e-09,0.259687818916,0.00046408137256,0.0134762749826,2.40831018454e-05,0.00664800816424,1.18804831375e-05,0.000344992639556,6.16527407241e-07,6.64800816424e-07,1.18804831375e-09,3.44992639556e-08,6.16527407241e-11
33,44.0078740157,0.00416503053941,0.000216140661101,0.0479559915097,0.00248863474363,0.0479559915097,0.00248863474363,0.0479559915097,0.00248863474363,0.00299724946936,0.000155539671477,29.9724946936,1.55539671477,0.767295864155,0.039818155898,7.67295864155e-05,3.9818155898e-06,0.000342777956566,6.12523710847e-07,1.7788165883e-05,3.1786388731e-08,0.000342777956566,6.12523710847e-07,1.7788165883e-05,3.1786388731e-08,0.000342777956566,6.12523710847e-07,1.7788165883e-05,3.1786388731e-08,2.14236222854e-05,3.82827319279e-08,1.11176036769e-06,1.98664929569e-09,0.214236222854,0.000382827319279,0.0111176036769,1.98664929569e-05,0.00548444730505,9.80037937355e-06,0.000284610654128,5.08582219697e-07,5.48444730505e-07,9.80037937355e-10,2.84610654128e-08,5.08582219697e-11
34,44.5039370079,0.00520287732725,0.000269998823417,0.0600635467486,0.00311694586137,0.0600635467486,0.00311694586137,0.0600635467486,0.00311694586137,0.00375397167179,0.000194809116336,37.5397167179,1.94809116336,0.961016747978,0.0498711337819,9.61016747978e-05,4.98711337819e-06,0.000429288774801,7.67057816873e-07,2.22775700468e-05,3.980580264e-08,0.000429288774801,7.67057816873e-07,2.22775700468e-05,3.980580264e-08,0.000429288774801,7.67057816873e-07,2.22775700468e-05,3.980580264e-08,2.68305484251e-05,4.79411135545e-08,1.39234812792e-06,2.487862665e-09,0.268305484251,0.000479411135545,0.0139234812792,2.487862665e-05,0.00686862039682,1.227292507e-05,0.000356441120748,6.3689284224e-07,6.86862039682e-07,1.227292507e-09,3.56441120748e-08,6.3689284224e-11
35,45.0236220472,0.00772672750018,0.000400971847441,0.0894426357366,0.00464154829977,0.0894426357366,0.00464154829977,0.0894426357366,0.00464154829977,0.00559016473354,0.000290096768736,55.9016473354,2.90096768736,1.43108217179,0.0742647727964,0.000143108217179,7.42647727964e-06,0.000639221407805,1.14208398721e-06,3.31718426468e-05,5.92674617132e-08,0.000639221407805,1.14208398721e-06,3.31718426468e-05,5.92674617132e-08,0.000639221407805,1.14208398721e-06,3.31718426468e-05,5.92674617132e-08,3.99513379878e-05,7.13802492008e-08,2.07324016543e-06,3.70421635708e-09,0.399513379878,0.000713802492008,0.0207324016543,3.70421635708e-05,0.0102275425249,1.82733437954e-05,0.00053074948235,9.48279387411e-07,1.02275425249e-06,1.82733437954e-09,5.3074948235e-08,9.48279387411e-11
36,45.4960629921,0.00997015968798,0.000517392822417,0.115694261924,0.00600385375837,0.115694261924,0.00600385375837,0.115694261924,0.00600385375837,0.00723089137023,0.000375240859898,72.3089137023,3.75240859898,1.85110819078,0.0960616601339,0.000185110819078,9.60616601339e-06,0.000826781110574,1.47709789888e-06,4.29050913635e-05,7.66527191948e-08,0.000826781110574,1.47709789888e-06,4.29050913635e-05,7.66527191948e-08,0.000826781110574,1.47709789888e-06,4.29050913635e-05,7.66527191948e-08,5.16738194109e-05,9.23186186802e-08,2.68156821022e-06,4.79079494968e-09,0.516738194109,0.000923186186802,0.0268156821022,4.79079494968e-05,0.0132284977692,2.36335663821e-05,0.000686481461815,1.22644350712e-06,1.32284977692e-06,2.36335663821e-09,6.86481461815e-08,1.22644350712e-10
37,45.9921259843,0.0114005298403,0.000591620645579,0.132627926139,0.00688261163152,0.132627926139,0.00688261163152,0.132627926139,0.00688261163152,0.00828924538372,0.00043016322697,82.8924538372,4.3016322697,2.12204681823,0.110121786104,0.000212204681823,1.10121786104e-05,0.000947731325357,1.69307228728e-06,4.91816982542e-05,8.78605234706e-08,0.000947731325357,1.69307228728e-06,4.91816982542e-05,8.78605234706e-08,0.000947731325357,1.69307228728e-06,4.91816982542e-05,8.78605234706e-08,5.92332078348e-05,1.05817017955e-07,3.07385614088e-06,5.49128271691e-09,0.592332078348,0.00105817017955,0.0307385614088,5.49128271691e-05,0.0151637012057,2.70891565965e-05,0.000786907172066,1.40576837553e-06,1.51637012057e-06,2.70891565965e-09,7.86907172066e-08,1.40576837553e-10
38,46.5118110236,0.0107561557142,0.000558181407067,0.125459955149,0.00651063597038,0.125459955149,0.00651063597038,0.125459955149,0.00651063597038,0.00784124719683,0.000406914748149,78.4124719683,4.06914748149,2.00735928239,0.104170175526,0.000200735928239,1.04170175526e-05,0.000896450957568,1.60135622233e-06,4.65205478759e-05,8.31009975261e-08,0.000896450957568,1.60135622233e-06,4.65205478759e-05,8.31009975261e-08,0.000896450957568,1.60135622233e-06,4.65205478759e-05,8.31009975261e-08,5.6028184848e-05,1.00084763896e-07,2.90753424224e-06,5.19381234538e-09,0.56028184848,0.00100084763896,0.0290753424224,5.19381234538e-05,0.0143432153211,2.56216995573e-05,0.000744328766014,1.32961596042e-06,1.43432153211e-06,2.56216995573e-09,7.44328766014e-08,1.32961596042e-10
39,47.031496063,0.00814916476562,0.000422893864329,0.0952982035281,0.00494541793088,0.0952982035281,0.00494541793088,0.0952982035281,0.00494541793088,0.00595613772051,0.00030908862068,59.5613772051,3.0908862068,1.52477125645,0.0791266868941,0.000152477125645,7.91266868941e-06,0.000680891992393,1.21621890062e-06,3.53343016291e-05,6.31146289892e-08,0.000680891992393,1.21621890062e-06,3.53343016291e-05,6.31146289892e-08,0.000680891992393,1.21621890062e-06,3.53343016291e-05,6.31146289892e-08,4.25557495246e-05,7.60136812889e-08,2.20839385182e-06,3.94466431182e-09,0.425557495246,0.000760136812889,0.0220839385182,3.94466431182e-05,0.0108942718783,1.94595024099e-05,0.000565348826066,1.00983406383e-06,1.08942718783e-06,1.94595024099e-09,5.65348826066e-08,1.00983406383e-10
40,47.5275590551,0.00509355360954,0.000264325563546,0.0597106404476,0.00309863209381,0.0597106404476,0.00309863209381,0.0597106404476,0.00309863209381,0.00373191502798,0.000193664505863,37.3191502798,1.93664505863,0.955370247162,0.0495781135009,9.55370247162e-05,4.95781135009e-06,0.000426598641263,7.61951301154e-07,2.21379678912e-05,3.9540804419e-08,0.000426598641263,7.61951301154e-07,2.21379678912e-05,3.9540804419e-08,0.000426598641263,7.61951301154e-07,2.21379678912e-05,3.9540804419e-08,2.66624150789e-05,4.76219563221e-08,1.3836229932e-06,2.47130027619e-09,0.266624150789,0.000476219563221,0.013836229932,2.47130027619e-05,0.0068255782602,1.21912208185e-05,0.000354207486259,6.32652870704e-07,6.8255782602e-07,1.21912208185e-09,3.54207486259e-08,6.32652870704e-11
41,48.0,0.00433698579734,0.000225064130635,0.0509584077981,0.00264444254272,0.0509584077981,0.00264444254272,0.0509584077981,0.00264444254272,0.00318490048738,0.00016527765892,31.8490048738,1.6527765892,0.81533452477,0.0423110806834,8.1533452477e-05,4.23110806834e-06,0.000364048950447,6.50195149575e-07,1.88920057316e-05,3.37413154943e-08,0.000364048950447,6.50195149575e-07,1.88920057316e-05,3.37413154943e-08,0.000364048950447,6.50195149575e-07,1.88920057316e-05,3.37413154943e-08,2.27530594029e-05,4.06371968484e-08,1.18075035822e-06,2.10883221839e-09,0.227530594029,0.000406371968484,0.0118075035822,2.10883221839e-05,0.00582478320715,1.04031223932e-05,0.000302272091705,5.39861047908e-07,5.82478320715e-07,1.04031223932e-09,3.02272091705e-08,5.39861047908e-11
42,48.5196850394,0.00472999484877,0.000245458995785,0.055715009756,0.00289128229144,0.055715009756,0.00289128229144,0.055715009756,0.00289128229144,0.00348218810975,0.000180705143215,34.8218810975,1.80705143215,0.891440156096,0.046260516663,8.91440156096e-05,4.6260516663e-06,0.000398007045977,7.10803109166e-07,2.0654231758e-05,3.68865131897e-08,0.000398007045977,7.10803109166e-07,2.0654231758e-05,3.68865131897e-08,0.000398007045977,7.10803109166e-07,2.0654231758e-05,3.68865131897e-08,2.48754403735e-05,4.44251943229e-08,1.29088948488e-06,2.30540707436e-09,0.248754403735,0.000444251943229,0.0129088948488,2.30540707436e-05,0.00636811273563,1.13728497467e-05,0.000330467708128,5.90184211036e-07,6.36811273563e-07,1.13728497467e-09,3.30467708128e-08,5.90184211036e-11
43,49.0157480315,0.00557157995437,0.000289132327679,0.06578273027,0.00341373794863,0.06578273027,0.00341373794863,0.06578273027,0.00341373794863,0.00411142064188,0.000213358621789,41.1142064188,2.13358621789,1.05252368432,0.054619807178,0.000105252368432,5.4619807178e-06,0.000469901645965,8.39154729417e-07,2.43851399048e-05,4.35472096221e-08,0.000469901645965,8.39154729417e-07,2.43851399048e-05,4.35472096221e-08,0.000469901645965,8.39154729417e-07,2.43851399048e-05,4.35472096221e-08,2.93688528728e-05,5.24471705886e-08,1.52407124405e-06,2.72170060138e-09,0.293688528728,0.000524471705886,0.0152407124405,2.72170060138e-05,0.00751842633543,1.34264756707e-05,0.000390162238476,6.96755353953e-07,7.51842633543e-07,1.34264756707e-09,3.90162238476e-08,6.96755353953e-11
44,49.5118110236,0.00674961365811,0.000350265368869,0.0798771425243,0.00414515529446,0.0798771425243,0.00414515529446,0.0798771425243,0.00414515529446,0.00499232140777,0.000259072205904,49.9232140777,2.59072205904,1.27803428039,0.0663224847114,0.000127803428039,6.63224847114e-06,0.0005705514567,1.0188426703e-06,2.96082748677e-05,5.28719600572e-08,0.0005705514567,1.0188426703e-06,2.96082748677e-05,5.28719600572e-08,0.0005705514567,1.0188426703e-06,2.96082748677e-05,5.28719600572e-08,3.56594660437e-05,6.36776668939e-08,1.85051717923e-06,3.30449750358e-09,0.356594660437,0.000636776668939,0.0185051717923,3.30449750358e-05,0.0091288233072,1.63014827248e-05,0.000473732397883,8.45951360916e-07,9.1288233072e-07,1.63014827248e-09,4.73732397883e-08,8.45951360916e-11
45,50.0078740157,0.00691830156744,0.000359019282171,0.0820618888352,0.00425853081656,0.0820618888352,0.00425853081656,0.0820618888352,0.00425853081656,0.0051288680522,0.000266158176035,51.288680522,2.66158176035,1.31299022136,0.068136493065,0.000131299022136,6.8136493065e-06,0.000586126976793,1.04660286828e-06,3.04165530251e-05,5.43125515453e-08,0.000586126976793,1.04660286828e-06,3.04165530251e-05,5.43125515453e-08,0.000586126976793,1.04660286828e-06,3.04165530251e-05,5.43125515453e-08,3.66329360496e-05,6.54126792673e-08,1.90103456407e-06,3.39453447158e-09,0.366329360496,0.000654126792673,0.0190103456407,3.39453447158e-05,0.00937803162869,1.67456458924e-05,0.000486664848401,8.69000824724e-07,9.37803162869e-07,1.67456458924e-09,4.86664848401e-08,8.69000824724e-11
46,50.5039370079,0.0061897932151,0.000321213970685,0.0735876863404,0.00381876940013,0.0735876863404,0.00381876940013,0.0735876863404,0.00381876940013,0.00459923039628,0.000238673087508,45.9923039628,2.38673087508,1.17740298145,0.061100310402,0.000117740298145,6.1100310402e-06,0.000525574037155,9.38431693769e-07,2.72742105426e-05,4.86991019081e-08,0.000525574037155,9.38431693769e-07,2.72742105426e-05,4.86991019081e-08,0.000525574037155,9.38431693769e-07,2.72742105426e-05,4.86991019081e-08,3.28483773222e-05,5.86519808605e-08,1.70463815891e-06,3.04369386925e-09,0.328483773222,0.000586519808605,0.0170463815891,3.04369386925e-05,0.00840918459449,1.50149071003e-05,0.000436387368681,7.79185630529e-07,8.40918459449e-07,1.50149071003e-09,4.36387368681e-08,7.79185630529e-11
47,51.0236220472,0.00579775553757,0.000300869514145,0.0690893153433,0.00358533032399,0.0690893153433,0.00358533032399,0.0690893153433,0.00358533032399,0.00431808220896,0.000224083145249,43.1808220896,2.24083145249,1.10542904549,0.0573652851839,0.000110542904549,5.73652851839e-06,0.000493421245906,8.80977487988e-07,2.56056692219e-05,4.57175655417e-08,0.000493421245906,8.80977487988e-07,2.56056692219e-05,4.57175655417e-08,0.000493421245906,8.80977487988e-07,2.56056692219e-05,4.57175655417e-08,3.08388278691e-05,5.50610929992e-08,1.60035432637e-06,2.85734784635e-09,0.308388278691,0.000550610929992,0.0160035432637,2.85734784635e-05,0.0078947399345,1.40956398078e-05,0.000409690707551,7.31481048667e-07,7.8947399345e-07,1.40956398078e-09,4.09690707551e-08,7.31481048667e-11
48,51.4960629921,0.00506922510854,0.000263063057008,0.0605356477156,0.00314144513314,0.0605356477156,0.00314144513314,0.0605356477156,0.00314144513314,0.00378347798222,0.000196340320821,37.8347798222,1.96340320821,0.968570363449,0.0502631221302,9.68570363449e-05,5.02631221302e-06,0.000432313607351,7.71838834447e-07,2.24345411184e-05,4.0053909416e-08,0.000432313607351,7.71838834447e-07,2.24345411184e-05,4.0053909416e-08,0.000432313607351,7.71838834447e-07,2.24345411184e-05,4.0053909416e-08,2.70196004595e-05,4.82399271529e-08,1.4021588199e-06,2.5033693385e-09,0.270196004595,0.000482399271529,0.014021588199,2.5033693385e-05,0.00691701771762,1.23494213512e-05,0.000358952657894,6.40862550657e-07,6.91701771762e-07,1.23494213512e-09,3.58952657894e-08,6.40862550657e-11
49,52.0157480315,0.00459307528148,0.000238353673144,0.0549759076569,0.00285292722662,0.0549759076569,0.00285292722662,0.0549759076569,0.00285292722662,0.00343599422856,0.000178307951664,34.3599422856,1.78307951664,0.87961452251,0.0456468356259,8.7961452251e-05,4.56468356259e-06,0.000392590291478,7.00884912735e-07,2.03731339635e-05,3.63718169556e-08,0.000392590291478,7.00884912735e-07,2.03731339635e-05,3.63718169556e-08,0.000392590291478,7.00884912735e-07,2.03731339635e-05,3.63718169556e-08,2.45368932173e-05,4.38053070459e-08,1.27332087272e-06,2.27323855973e-09,0.245368932173,0.000438053070459,0.0127332087272,2.27323855973e-05,0.00628144466364,1.12141586038e-05,0.000325970143417,5.8194907129e-07,6.28144466364e-07,1.12141586038e-09,3.25970143417e-08,5.8194907129e-11
50,52.5118110236,0.00546269777026,0.000283481980812,0.0655268118586,0.00340045728379,0.0655268118586,0.00340045728379,0.0655268118586,0.00340045728379,0.00409542574116,0.000212528580237,40.9542574116,2.12528580237,1.04842898974,0.0544073165406,0.000104842898974,5.44073165406e-06,0.000467915168726,8.35324498912e-07,2.42820533849e-05,4.33484431195e-08,0.000467915168726,8.35324498912e-07,2.42820533849e-05,4.33484431195e-08,0.000467915168726,8.35324498912e-07,2.42820533849e-05,4.33484431195e-08,2.92446980454e-05,5.2207781182e-08,1.51762833655e-06,2.70927769497e-09,0.292446980454,0.00052207781182,0.0151762833655,2.70927769497e-05,0.00748664269962,1.33651919826e-05,0.000388512854158,6.93575089911e-07,7.48664269962e-07,1.33651919826e-09,3.88512854158e-08,6.93575089911e-11
51,53.0078740157,0.0073697034366,0.000382444392143,0.0885920126595,0.00459740595015,0.0885920126595,0.00459740595015,0.0885920126595,0.00459740595015,0.00553700079122,0.000287337871885,55.3700079122,2.87337871885,1.41747220255,0.0735584952025,0.000141747220255,7.35584952025e-06,0.000632592628904,1.12925934893e-06,3.28278478933e-05,5.86019381904e-08,0.000632592628904,1.12925934893e-06,3.28278478933e-05,5.86019381904e-08,0.000632592628904,1.12925934893e-06,3.28278478933e-05,5.86019381904e-08,3.95370393065e-05,7.0578709308e-08,2.05174049333e-06,3.6626211369e-09,0.395370393065,0.00070578709308,0.0205174049333,3.6626211369e-05,0.0101214820625,1.80681495829e-05,0.000525245566293,9.37631011046e-07,1.01214820625e-06,1.80681495829e-09,5.25245566293e-08,9.37631011046e-11
52,53.5275590551,0.00829542276842,0.000430483797012,0.0999422967768,0.00518641913736,0.0999422967768,0.00518641913736,0.0999422967768,0.00518641913736,0.00624639354855,0.000324151196085,62.4639354855,3.24151196085,1.59907674843,0.0829827061977,0.000159907674843,8.29827061977e-06,0.000713608520417,1.27382784075e-06,3.70320975826e-05,6.61041951609e-08,0.000713608520417,1.27382784075e-06,3.70320975826e-05,6.61041951609e-08,0.000713608520417,1.27382784075e-06,3.70320975826e-05,6.61041951609e-08,4.46005325261e-05,7.9614240047e-08,2.31450609891e-06,4.13151219756e-09,0.446005325261,0.00079614240047,0.0231450609891,4.13151219756e-05,0.0114177363267,2.0381245452e-05,0.000592513561322,1.05766712257e-06,1.14177363267e-06,2.0381245452e-09,5.92513561322e-08,1.05766712257e-10
53,54.0,0.00753885495621,0.0003912223641,0.091009166255,0.00472284204748,0.091009166255,0.00472284204748,0.091009166255,0.00472284204748,0.00568807289094,0.000295177627968,56.8807289094,2.95177627968,1.45614666008,0.0755654727597,0.000145614666008,7.55654727597e-06,0.000649799189133,1.15988038231e-06,3.37207674693e-05,6.019099026e-08,0.000649799189133,1.15988038231e-06,3.37207674693e-05,6.019099026e-08,0.000649799189133,1.15988038231e-06,3.37207674693e-05,6.019099026e-08,4.06124493208e-05,7.24925238943e-08,2.10754796683e-06,3.76193689125e-09,0.406124493208,0.000724925238943,0.0210754796683,3.76193689125e-05,0.0103967870261,1.8558086117e-05,0.000539532279509,9.63055844159e-07,1.03967870261e-06,1.8558086117e-09,5.39532279509e-08,9.63055844159e-11
54,54.5196850394,0.00580102288616,0.000301039070377,0.0701826828629,0.00364206968671,0.0701826828629,0.00364206968671,0.0701826828629,0.00364206968671,0.00438641767893,0.000227629355419,43.8641767893,2.27629355419,1.12292292581,0.0582731149873,0.000112292292581,5.82731149873e-06,0.000501078946826,8.94380567648e-07,2.60030589946e-05,4.64131067799e-08,0.000501078946826,8.94380567648e-07,2.60030589946e-05,4.64131067799e-08,0.000501078946826,8.94380567648e-07,2.60030589946e-05,4.64131067799e-08,3.13174341766e-05,5.5898785478e-08,1.62519118716e-06,2.90081917374e-09,0.313174341766,0.00055898785478,0.0162519118716,2.90081917374e-05,0.00801726314921,1.43100890824e-05,0.000416048943913,7.42609708478e-07,8.01726314921e-07,1.43100890824e-09,4.16048943913e-08,7.42609708478e-11
