m_a, xsec*BR limit (mh=125) [pb]
0.25839793281653733, 0.0007334738170816797
0.5167958656330747, 0.0007227271320676185
0.754521963824289, 0.000825404185268019
1.0025839793281652, 0.0008627747685955871
2.0051679586563305, 0.0009018373235937248
3.5452196382428944, 0.0009288566997096955
