ma1,mh1,mh2,xsec_8_ggf_h1_2a1_4tau,xsec_8_ggf_h2_2a1_4tau,xsec_8_ggf_h2_2h1_4tau,xsec_8_ggf_h1_2a1_4b,xsec_8_ggf_h2_2a1_4b,xsec_8_ggf_h2_2h1_4b,xsec_8_ggf_h1_2a1_2b2tau,xsec_8_ggf_h2_2a1_2b2tau,xsec_8_ggf_h2_2h1_2b2tau,xsec_8_ggf_h1_2a1_2tau2mu,xsec_8_ggf_h2_2a1_2tau2mu,xsec_8_ggf_h2_2h1_2tau2mu,xsec_8_ggf_h1_2a1_4mu,xsec_8_ggf_h2_2a1_4mu,xsec_8_ggf_h2_2h1_4mu
54.6135228,122.185991,1284.47128,0.0122863982797,3.08032764409e-08,1.76502555559e-12,1.19926408913,3.00667961612e-06,1.48361087004e-10,0.242772619885,6.08656170212e-07,3.23642463232e-11,8.70601122398e-05,2.18268742658e-10,1.2496165884e-14,1.54224675342e-07,3.86657277457e-13,2.21178329833e-17
54.2035925,122.482285,161.616315,0.00893426182802,0.00824183943843,,0.945826973877,0.872523573329,,0.18385065492,0.16960187732,,6.33092662852e-05,5.84026769902e-05,,1.12154290828e-07,1.03462118654e-07,
59.5614435,122.213102,601.733513,0.00127630817673,1.47312172958e-08,3.85247593641e-15,0.123462294794,1.42500841537e-06,3.23813980903e-13,0.0251058508211,2.89773074078e-07,7.06395234781e-14,9.04073401839e-06,1.04348635985e-10,2.72750449986e-17,1.60100187951e-08,1.84788493939e-13,4.82759718654e-20
53.9182039,122.221102,527.905169,0.000570704666599,2.17031101078e-07,1.99300631858e-10,0.0559280582839,2.12686679834e-05,1.67522335621e-08,0.0112992749956,4.2969581943e-06,3.65443879903e-09,4.04417504157e-06,1.53794390267e-09,1.41102316601e-12,7.16454268033e-09,2.7245766114e-12,2.49746621031e-15
44.6536874,122.197479,981.683354,0.00172250653266,8.25339506445e-09,5.2189595358e-13,0.182845541805,8.76104945715e-07,4.38134097257e-11,0.0354938101774,1.70068694767e-07,9.56368992563e-12,1.2218342264e-05,5.85442225182e-11,3.69495888614e-15,2.16672455008e-08,1.03818669878e-13,6.53996312706e-18
47.5812879,122.330352,400.811706,0.00105308016515,6.26554179067e-06,1.69092568446e-06,0.11811786818,0.000702769327349,0.000141831181451,0.0223058363779,0.00013271368565,3.0972632279e-05,7.46703824175e-06,4.4426855338e-08,1.19715120859e-08,1.32365659209e-08,7.8753982543e-11,2.11891484855e-11
45.6158584,122.162534,1030.69446,0.0085852436859,7.88341049845e-08,1.63468920853e-11,0.877918397409,8.06149640491e-06,1.37393680745e-09,0.173633445834,1.5943912367e-06,2.99730523794e-10,6.0890068613e-05,5.59123798598e-10,1.1573406067e-13,1.07964333668e-07,9.91383812313e-13,2.04845861973e-16
47.78383,122.13988,468.96464,0.0070121610431,1.36796724214e-08,7.33799738451e-15,0.676712979307,1.32016532754e-06,6.15680027866e-13,0.137771120208,2.68770751554e-07,1.34430032867e-13,4.97197064613e-05,9.69956755266e-11,5.19521772414e-17,8.81343567055e-08,1.71936885275e-13,9.19538594353e-20
58.2614579,122.107055,349.795769,2.11874112326e-05,4.78305856839e-05,5.14253103029e-06,0.0017006291247,0.00383917063639,0.000432966985932,0.000379641560523,0.00085704090936,9.43725841597e-05,1.5009316907e-07,3.38835363365e-07,3.64085527501e-08,2.65817743779e-10,6.00083617132e-10,6.44421348918e-11
24.6731544,122.183863,326.33472,2.04722909585e-05,2.62303167006e-06,1.00019316341e-07,0.00305342549761,0.000391223034034,8.40908097247e-06,0.000500042459026,6.40684136943e-05,1.83419794997e-06,1.46278242347e-07,1.8742038353e-08,7.08124605743e-10,2.61296161573e-10,3.34788181967e-11,1.25335904005e-12
18.3136593,122.198421,380.349331,0.000802104959258,4.1080327819e-05,3.92305969148e-06,0.120528621606,0.00617295184375,0.000331224297167,0.0196648524147,0.00100714822216,7.20947345943e-05,5.78115287701e-06,2.96085509282e-07,2.77747775376e-08,1.04168812951e-08,5.33507359002e-10,4.91604976683e-11
46.8680934,122.12276,552.322782,0.0120767060242,4.7553314776e-08,2.43821312775e-12,1.35491260726,5.33511253632e-06,2.05024684862e-10,0.255834956535,1.0073773589e-06,4.47166133845e-11,8.5639213353e-05,3.37213513485e-10,1.72622745323e-14,1.51822749702e-07,5.97818228933e-13,3.05537402202e-17
30.3396083,122.242234,1945.54645,0.0113153407411,5.71042891451e-08,8.4089768952e-09,1.63064581014,8.22925901799e-06,7.0644273269e-07,0.271671220189,1.37102295592e-06,1.54148767325e-07,8.05626538665e-05,4.06569557731e-10,5.95344625694e-11,1.43396945494e-07,7.2367070735e-13,1.05374062671e-13
38.1746234,122.233688,272.87025,0.000398389628132,7.47625910119e-05,2.13246493715e-05,0.0473268631315,0.00888145338715,0.00179438509817,0.00868436097906,0.00162972447631,0.000391226957435,2.82922842677e-06,5.30938641002e-07,1.50975770167e-07,5.02305590157e-09,9.4263667395e-10,2.67222250417e-10
36.1063037,122.171561,626.392159,0.00395056470068,3.98925985557e-07,7.35219019753e-10,0.47561598162,4.80274564753e-05,6.18047532127e-08,0.0866937531329,8.75429046998e-06,1.34818440984e-08,2.80699889691e-05,2.83449300607e-09,5.20526265052e-12,4.98614970534e-08,5.03498825116e-12,9.21315911753e-15
41.1316768,122.11059,291.2209,0.00102331921105,3.68152321163e-05,1.44110190047e-06,0.102477411406,0.00368675741338,0.000121286534356,0.0204809280835,0.00073682787659,2.64413505828e-05,7.26288268566e-06,2.61291597987e-07,1.02028418371e-08,1.28868549364e-08,4.6362127341e-10,1.80587475318e-11
