ma1,mh1,mh2,xsec_8_ggf_h1_2a1_4tau,xsec_8_ggf_h2_2a1_4tau,xsec_8_ggf_h2_2h1_4tau,xsec_8_ggf_h1_2a1_4b,xsec_8_ggf_h2_2a1_4b,xsec_8_ggf_h2_2h1_4b,xsec_8_ggf_h1_2a1_2b2tau,xsec_8_ggf_h2_2a1_2b2tau,xsec_8_ggf_h2_2h1_2b2tau,xsec_8_ggf_h1_2a1_2tau2mu,xsec_8_ggf_h2_2a1_2tau2mu,xsec_8_ggf_h2_2h1_2tau2mu,xsec_8_ggf_h1_2a1_4mu,xsec_8_ggf_h2_2a1_4mu,xsec_8_ggf_h2_2h1_4mu
37.3895692,125.090607,804.158976,0.0322633794946,1.11686275774e-05,6.80830515108e-08,3.36906905306,0.00116627204359,5.68398529074e-06,0.659386240082,0.00022826001059,1.24415925562e-06,0.000229165977061,7.93304821532e-08,4.81991708402e-10,4.06940049872e-07,1.40870607312e-10,8.53061084269e-13
46.8488367,124.372782,1046.36499,0.0301081304156,1.6508661662e-07,7.68616989716e-11,3.33678223006,1.82959911876e-05,6.41865438821e-09,0.63392199694,3.47587300278e-06,1.40477568514e-09,0.00021350546267,1.17067695588e-09,5.441474598e-13,3.78507250042e-07,2.07540223897e-12,9.63081944482e-16
53.4923811,126.042827,433.006359,0.0353324190812,2.5513397669e-05,1.36171899219e-07,3.37280141121,0.00243548632956,1.13525060239e-05,0.690417939913,0.000498548016719,2.48667835167e-06,0.0002503842391,1.80801451707e-07,9.64006932281e-10,4.4358884008e-07,3.20313716773e-10,1.70613278294e-12
57.4903248,125.236012,349.790105,0.0611509427975,0.000110535843885,8.26264563246e-07,4.73212217451,0.00855373758762,6.92841523483e-05,1.07586938316,0.00194473093524,1.51323547249e-05,0.00043321951933,7.83083350245e-07,5.8494962356e-09,7.67278243567e-07,1.38692462074e-09,1.03527997364e-11
27.8516505,125.44578,216.536388,0.0453129220796,5.26711370173e-06,,6.79601289239,0.000789959485722,,1.10985981573,0.00012900862655,,0.000323035923066,3.75492653849e-08,,5.75730954891e-07,6.69221992721e-11,
58.8206931,125.8684,553.784762,0.0373215269014,2.70413913149e-06,1.23885334531e-09,3.5904209079,0.000260144706866,1.03109737181e-07,0.732120182762,5.30459228098e-05,2.26042334833e-08,0.000264379112234,1.9155644538e-08,8.77029074521e-12,4.68203747198e-07,3.39238016079e-11,1.55220147822e-14
55.2198926,124.871612,909.540667,0.0405674241501,7.06640169847e-06,1.13526761179e-08,3.29120134889,0.000573291287012,9.48230979336e-07,0.73079562419,0.000127296606777,2.07508642647e-07,0.000287443152473,5.00694540855e-08,8.03712353187e-11,5.0917434145e-07,8.86926026638e-11,1.42246977708e-13
19.3670922,124.744684,1204.47502,0.030433224807,1.56095430379e-08,1.68522361325e-13,4.44927062056,2.28208090596e-06,1.40380149981e-11,0.735950142395,3.77477099265e-07,3.07617908178e-12,0.000218895502305,1.12273963265e-10,1.19305647633e-15,3.93609625937e-07,2.01886800862e-13,2.11156511297e-18
50.3801722,124.514708,1189.95605,0.037262984124,3.62989093327e-08,1.35320052999e-12,3.49171920224,3.40138079966e-06,1.12838035487e-10,0.721420479883,7.02755756298e-07,2.47137604928e-11,0.000264139574437,2.57305706696e-10,9.58004560334e-15,4.680899586e-07,4.5597944894e-13,1.69555937439e-17
46.7080658,125.14123,697.57538,0.0348556035302,4.74746295617e-06,5.61822452442e-09,3.78983393907,0.000516189490741,4.68764558885e-07,0.726902879965,9.90068782592e-05,1.02637703421e-07,0.000247175471563,3.36662193756e-08,3.97739956166e-11,4.38205823129e-07,5.96852643988e-11,7.03946024423e-14
23.1976211,125.240159,285.948357,0.0279957672822,1.51834268734e-05,9.78187292329e-08,4.47169093071,0.00242520919546,8.16454143279e-06,0.707639508942,0.000383786328427,1.7873388797e-06,0.000200312628741,1.0863899959e-07,6.92502460077e-10,3.58314426861e-07,1.9433083734e-10,1.22563352891e-12
41.1853043,124.489631,440.267124,0.0308338298337,1.9443950167e-07,7.60129256684e-11,3.299681344,2.08079372448e-05,6.33786906635e-09,0.637939850037,4.02287705438e-06,1.38817861997e-09,0.000218837193793,1.37999707261e-09,5.38137278741e-13,3.88288753339e-07,2.44856614019e-12,9.52442391292e-16
11.1579161,124.492481,587.809846,0.0234220203216,5.52521276668e-06,4.060010377e-08,4.12144413994,0.000972241312514,3.39331731389e-06,0.621393750854,0.000146585676138,7.42345027782e-07,0.000174683794865,4.12075952573e-08,2.87430433072e-10,3.25702349429e-07,7.68326025891e-11,5.08719474734e-13
43.1198588,125.260559,496.45729,0.0470485239718,3.07744062033e-05,4.96311026895e-07,5.66991163473,0.00370868518401,4.13178918428e-05,1.03297816717,0.000675670287441,9.05682622769e-06,0.00033380844392,2.18343866716e-07,3.51360597841e-09,5.92091248703e-07,3.8728646637e-10,6.21859393732e-12
40.763363,125.393564,332.694855,0.0577201274582,2.6990511837e-05,7.66460349885e-08,7.06919054652,0.00330562456332,6.37572685233e-06,1.27755168877,0.00059739601239,1.39810469336e-06,0.000409689404427,1.91574883955e-07,5.42609903461e-10,7.26979545486e-07,3.39942943506e-10,9.60341612513e-13
59.673832,125.9298,1036.70524,0.0355856663739,1.58449840662e-08,6.57483746053e-14,3.3873865471,1.50827822924e-06,5.46938629459e-12,0.694384353351,3.09183728613e-07,1.19933858265e-12,0.000252069519318,1.12237255169e-10,4.65455973751e-16,4.46380867941e-07,1.98756928299e-13,8.2378182275e-19
36.1817899,125.146084,407.361213,0.0372798480108,1.05623517795e-05,3.46839583842e-08,4.25465449801,0.00120545441856,2.89543121728e-06,0.796524633704,0.000225676171741,6.33798125098e-07,0.000264879514512,7.50472644266e-08,2.45543671527e-10,4.70503240705e-07,1.33305820889e-10,4.34579106854e-13
21.1740966,124.30451,275.633008,0.02601655664,4.38293333557e-05,1.37375043475e-07,4.01990211335,0.0067722117197,1.15543258408e-05,0.64678902594,0.00108962658745,2.5197428557e-06,0.000186599270808,3.14358343318e-07,9.72556971242e-10,3.34587781426e-07,5.63670266277e-10,1.72132258957e-12
38.1750756,125.447128,637.664827,0.0341764491735,4.6575684954e-07,8.44782989257e-11,4.17176405869,5.68528250298e-05,7.03697270955e-09,0.75518496361,1.02916651079e-05,1.54203953787e-09,0.000242709559989,3.30764730531e-09,5.98057221212e-13,4.30910260828e-07,5.87244755881e-12,1.05847431942e-15
45.3647479,124.973653,379.218406,0.0456659708079,2.3765166543e-06,5.80593369596e-10,4.71503606515,0.000245376623692,4.83677674664e-08,0.928044609509,4.82966513447e-05,1.05984914197e-08,0.000323892731654,1.68558000052e-08,4.11030081544e-12,5.74314417072e-07,2.98880709821e-11,7.27470105503e-15
46.5488989,124.418584,307.386186,0.038411989972,7.06403478824e-06,6.35621669116e-09,4.01101904495,0.000737633694336,5.32042079476e-07,0.785038147689,0.000144369942547,1.16306057383e-07,0.000272400690287,5.00949821639e-08,4.49992141761e-11,4.82936031971e-07,8.88128142496e-11,7.96436534047e-14
