ma1,mh1,mh2,xsec_8_ggf_h1_2a1_4tau,xsec_8_ggf_h2_2a1_4tau,xsec_8_ggf_h2_2h1_4tau,xsec_8_ggf_h1_2a1_4b,xsec_8_ggf_h2_2a1_4b,xsec_8_ggf_h2_2h1_4b,xsec_8_ggf_h1_2a1_2b2tau,xsec_8_ggf_h2_2a1_2b2tau,xsec_8_ggf_h2_2h1_2b2tau,xsec_8_ggf_h1_2a1_2tau2mu,xsec_8_ggf_h2_2a1_2tau2mu,xsec_8_ggf_h2_2h1_2tau2mu,xsec_8_ggf_h1_2a1_4mu,xsec_8_ggf_h2_2a1_4mu,xsec_8_ggf_h2_2h1_4mu
43.944446,122.899211,245.672033,0.0352735677944,2.90936673802e-06,,4.25719819618,0.000351134053162,,0.775026629703,6.39242593968e-05,,0.000250233637299,2.06392907385e-08,,4.43794582965e-07,3.66042132658e-11,
20.0610355,126.935895,1160.70379,0.0465750015383,4.85535032452e-08,1.55004128947e-12,8.37061277409,8.72619562143e-06,1.2845456563e-10,1.24877748671,1.30182543749e-06,2.82212601099e-11,0.000334602851319,3.48816749132e-10,1.09730835381e-14,6.00961161638e-07,6.26489935547e-13,1.94202185373e-17
32.3171898,123.626309,737.135709,0.0396545977398,4.60684179681e-06,8.83791528481e-09,4.87261606084,0.000566072349949,7.40593176954e-07,0.87913964723,0.000102133359129,1.61806053761e-07,0.000282099807872,3.27727239677e-08,6.256952923e-11,5.01709172059e-07,5.82856696429e-11,1.10742914531e-13
22.9030486,127.484308,194.560248,0.0530998698042,0.000180341471579,,9.13564161401,0.0310271015458,,1.39298439371,0.00473095049714,,0.000380052953122,1.29076227675e-06,,6.80040495906e-07,2.30960083738e-09,
44.3157494,124.071082,226.201807,0.117659850529,0.000807053956819,,13.6144738788,0.0933845739603,,2.53130556164,0.0173627635958,,0.000834643126657,5.72499484636e-06,,1.48017600257e-06,1.01528422338e-08,
19.9833754,124.042581,756.451506,0.0660586984607,1.2017957504e-06,1.59094789123e-10,11.7126235316,0.000213085960128,1.33098416705e-08,1.75922786024,3.20053621352e-05,2.9103446214e-09,0.000474636774599,8.63499390675e-09,1.12632937082e-12,8.52575334706e-07,1.55107720561e-11,1.9934937193e-15
45.6330724,122.658493,584.160922,0.0377679363768,5.18348369536e-06,2.3344568975e-08,4.32384766478,0.000593429136503,1.96115809284e-06,0.808214831604,0.000110923942473,4.27936398869e-07,0.000267865077051,3.67633075209e-08,1.65275096037e-10,4.74951151604e-07,6.51849634004e-11,2.92529039617e-13
27.9390804,123.32301,395.679293,0.09204120577,2.6569435311e-05,9.28237802332e-09,13.8674571953,0.00400310386848,7.80489386551e-07,2.25953754668,0.000652258259516,1.70232752773e-07,0.000656128147976,1.89403802759e-07,6.57165791648e-11,1.16932449701e-06,3.37547637724e-10,1.16313641997e-13
59.712622,127.408866,847.351031,0.0614035125738,3.48546588283e-08,5.97505131418e-13,5.62667619927,3.19388697882e-06,4.9469555381e-11,1.17558101848,6.67298556818e-07,1.08735115191e-11,0.000434948108135,2.46890890791e-10,4.229833621e-15,7.70232226302e-07,4.37209213953e-13,7.48591581919e-18
54.8071323,123.228933,739.846119,0.0834841560892,4.2683769827e-07,3.94029062611e-11,8.69034849246,4.4432003885e-05,3.30338217861e-09,1.70353328117,8.70982302181e-06,7.21561801451e-10,0.000591551016019,3.02448136168e-09,2.78961825197e-13,1.04790124541e-06,5.35770829532e-12,4.93743401831e-16
57.7156765,125.007564,516.822764,0.0660007057648,1.02084468401e-06,2.58841136834e-10,6.35770255796,9.83357190439e-05,2.15851688731e-08,1.29555062559,2.0038512523e-05,4.72742198238e-09,0.000467570355401,7.23199405489e-09,1.83246019548e-12,8.28104922199e-07,1.2808446483e-11,3.24321551928e-15
36.28248,125.022771,880.941553,0.0543527224126,6.83914571586e-06,9.97046933138e-09,5.04495733017,0.000634801658128,8.32197434943e-07,1.04729588054,0.00013178013569,1.82180119692e-07,0.000386174734139,4.85919593596e-08,7.05856998971e-11,6.85940458305e-07,8.63111641609e-11,1.24927444846e-13
33.8001656,126.88052,227.018639,0.0593545752919,0.000111525362066,,7.80632642124,0.014667839442,,1.36138339835,0.0025579961724,,0.000422023089216,7.92967982561e-07,,7.50167476373e-07,1.40954086523e-09,
43.2481173,126.44788,230.037733,0.0966402107465,1.25216733101e-05,,11.4946354538,0.00148936005892,,2.10793168078,0.000273124734133,,0.000685646744134,8.88392571771e-08,,1.21613832925e-06,1.57575058467e-10,
39.7358704,126.135616,194.746976,0.000332514238572,0.000448710196079,,0.0386625217369,0.0521730070387,,0.00717100801188,0.00967689210818,,2.3606116116e-06,3.18551922365e-06,,4.18966057271e-09,5.65372305606e-09,
34.1205126,124.474103,739.46214,0.0862238636351,9.03602358687e-06,1.00943870413e-08,9.64968022291,0.00101125992763,8.44328701054e-07,1.82431654234,0.000191183352398,1.8463998157e-07,0.000613005375567,6.42412761268e-08,7.14637356782e-11,1.08953477214e-06,1.14180245291e-10,1.26482804161e-13
38.0703659,122.229173,135.835739,0.0509293611908,0.0220688184298,,6.54918086087,2.83790489225,,1.15506813231,0.500516564314,,0.000361691742526,0.000156729030302,,6.4216845427e-07,2.7826579182e-07,
58.4845008,123.63001,446.462622,0.0718157245682,3.13740119529e-05,1.23656431758e-07,6.38107690022,0.00278769007963,1.03092458771e-05,1.35390052975,0.000591476193533,2.25814486628e-06,0.00050874063203,2.22252644058e-07,8.75446741272e-10,9.00976186744e-07,3.93607915567e-10,1.54946852725e-12
54.3079484,124.539261,941.052773,0.0499356425866,4.57031673095e-08,2.64695313554e-12,5.29894280286,4.84981181654e-06,2.20924774207e-10,1.02879757754,9.41598132689e-07,4.83643473565e-11,0.000353847116884,3.23855529783e-10,1.8739217884e-14,6.26845754062e-07,5.73715184009e-13,3.31662735345e-17
35.5011416,122.337544,396.02281,0.098492730406,8.01718698398e-06,9.32792356014e-10,12.5189154706,0.00101902430515,7.84710581289e-08,2.22083062517,0.000180772878448,1.71110728116e-08,0.000699938757661,5.69741530605e-08,6.60403553924e-12,1.24352899563e-06,1.01221729126e-10,1.16889051251e-14
50.9537674,125.007423,739.32318,0.0889872633899,1.69918757615e-06,2.23142337429e-10,9.43748803403,0.000180206265555,1.86183618675e-08,1.83282976124,3.49973854781e-05,4.07654009484e-09,0.000630753207287,1.20440608308e-08,1.57973133091e-12,1.117715034e-06,2.13424643832e-11,2.79591841088e-15
31.5076428,124.030376,181.637683,0.0866310474887,0.00152912587859,,11.3405002219,0.200171334275,,1.98236163529,0.0349906940424,,0.00061648246474,1.0881540947e-05,,1.09675064641e-06,1.93587616035e-08,
57.1069728,124.757088,371.544034,0.103437581393,1.27093184113e-05,1.74550716249e-09,10.0567512766,0.00123566746667,1.46145174048e-07,2.03984904218,0.000250635123511,3.1943540697e-08,0.000732815079839,9.00405835181e-08,1.23573400513e-11,1.29792753758e-06,1.5947563862e-10,2.18709863278e-14
19.913117,126.005473,134.499606,0.04862075108,0.00632336254425,,7.87818015448,1.02459522321,,1.23780941385,0.160983068147,,0.000349383995486,4.54390691534e-05,,6.27659865336e-07,8.16301845371e-08,
38.4022615,101.387647,124.267909,0.0311128833243,0.0746529959343,,4.11393382629,9.87107115749,,0.715531531496,1.7168634599,,0.000220941800171,0.000530133036465,,3.92243291581e-07,9.41157929546e-07,
25.3935529,116.83789,124.440858,0.00650035247301,0.0747240625161,,1.06259270218,12.2149135507,,0.166219458541,1.91075688018,,4.64187978873e-05,0.00053360201153,,8.28687677418e-08,9.52608494244e-07,
55.8175817,124.917566,1042.53658,0.0708742337908,1.44818861778e-06,5.16267161887e-10,7.1042827472,0.00014516335291,4.30101463998e-08,1.4191696112,2.89982010065e-05,9.42437822121e-09,0.000502161878542,1.02607827682e-08,3.65490850596e-12,8.89485990794e-07,1.81750605071e-11,6.4687225787e-15
45.7085756,125.824858,519.005894,0.0405768202223,3.20133154608e-06,1.00755422981e-08,4.55029301234,0.000358997981716,8.37818861521e-07,0.859386808185,6.78018160183e-05,1.83755047576e-07,0.000287783899133,2.2704876077e-08,7.1328465988e-11,5.10264062996e-07,4.02575764376e-11,1.26240104742e-13
35.799379,125.244982,132.011505,0.0234175940562,0.0155541436339,,2.99151082706,1.98698418696,,0.529354271402,0.351601123105,,0.000166403246742,0.000110526298934,,2.95611501121e-07,1.96347401754e-07,
26.0752214,126.599858,802.125,0.0572764667193,4.46531937388e-08,5.69168191894e-16,8.60460218071,6.70821700827e-06,4.72636826598e-14,1.40405300532,1.09461100618e-06,1.03732318593e-14,0.000408799375633,3.18703278432e-10,4.02929204333e-18,7.29431034638e-07,5.68670296448e-13,7.13110579686e-21
43.7250519,124.560847,380.8322,0.113411087117,1.79726836415e-05,1.44862246241e-09,13.7072127038,0.00217223380708,1.20779624731e-07,2.49363180448,0.000395175257374,2.6454797477e-08,0.000804574281722,1.27503927518e-07,1.02555803251e-11,1.4269763902e-06,2.26138342176e-10,1.81511971775e-14
14.4533746,127.31114,239.126435,0.0166661294391,9.55184319181e-06,,3.5269698579,0.00202140893889,,0.484895601875,0.000277907763194,,0.000121564830434,6.96723376708e-08,,2.21677265446e-07,1.27049683999e-10,
31.7334019,112.140613,126.511014,0.00043648510552,0.0468605433763,,0.058866384566,6.31982794481,,0.0101379090702,1.0883943615,,3.10582553209e-06,0.000333437888773,,5.52490343528e-09,5.93147334937e-07,
34.5514119,127.171458,275.517107,0.0312311683607,9.64815401959e-06,1.46616104024e-08,4.11793324798,0.0012721411431,1.21722105177e-06,0.717238779113,0.000221574490258,2.67180993595e-07,0.000222006767441,6.85839050567e-08,1.03792317525e-10,3.94533789293e-07,1.21882176199e-10,1.83691369527e-13
58.33751,122.727052,333.047317,0.0431140531515,3.11275000161e-06,2.13792776018e-09,4.28898663909,0.000309656415759,1.79453392564e-07,0.860036273477,6.2092930633e-05,3.91743992741e-08,0.000305421621781,2.20508415284e-08,1.51360995066e-11,5.40904648442e-07,3.90522537835e-11,2.67901367555e-14
